user_id,monthly_income,monthly_expenses,monthly_savings,emergency_fund_savings,debt,savings_rate,debt_to_income,emergency_fund_months,savings_score,debt_score,emergency_fund_score,financial_health_score
736,92781,44776,48005,139655.39580248462,8210,51.74011920544077,8.848794473006327,3.118978823532353,100.0,91.15120552699368,51.98298039220588,82.94025577575987
737,84363,70960,13403,380880.9249322269,199919,15.887296563659426,236.97474011118618,5.367544037940063,31.77459312731885,0.0,89.45906729900105,39.547557440627855
738,193504,157104,36400,1200350.6127707015,134393,18.81098065156276,69.45231106333719,7.640484091879911,37.62196130312552,30.54768893666281,100.0,54.213091202249046
739,121348,48634,72714,247605.9538999985,183965,59.921877575238156,151.60118007713353,5.091210961467255,100.0,0.0,84.85351602445425,65.45605480733627
740,206892,168574,38318,54697.188982857006,67411,18.520774123697386,32.58270015273669,0.3244699003574514,37.04154824739477,67.41729984726331,5.407831672624189,36.66415875492416
741,63377,33485,29892,178218.44827788143,3744,47.16537545166227,5.907505877526548,5.322336815824442,94.33075090332454,94.09249412247345,88.70561359707403,92.57173267719406
742,296638,216940,79698,160162.1023389794,34542,26.86709052784876,11.644495985005292,0.7382783365860579,53.73418105569752,88.35550401499471,12.304638943100965,51.6917153097077
743,50651,34178,16473,246169.4424019396,16715,32.52255631675584,33.00033563009615,7.202570144594172,65.04511263351168,66.99966436990385,100.0,76.11794436437583
744,215481,120785,94696,724565.7966596686,71425,43.94633401552805,33.14677396150937,5.998806115491729,87.8926680310561,66.85322603849063,99.98010192486215,85.20706560142827
745,274430,198426,76004,1026180.044664522,165682,27.695222825492838,60.37313704769887,5.171600720996856,55.390445650985676,39.62686295230113,86.19334534994759,59.90224075106889
746,181130,126672,54458,508870.4166488384,70194,30.06569866946392,38.753381549163585,4.017228879695895,60.13139733892784,61.246618450836415,66.95381466159826,62.51268886930154
747,116917,53532,63385,66089.13626187044,148226,54.21367294747556,126.77882600477261,1.234572522264635,100.0,0.0,20.576208704410583,46.172862611323175
748,190611,137037,53574,812334.7807510194,99932,28.106457654594962,52.427194652984355,5.927850002196628,56.212915309189924,47.572805347015645,98.79750003661046,66.3962577387638
749,201445,164078,37367,1301155.9017280086,22785,18.549480006949786,11.310779617265258,7.9301058138690665,37.09896001389957,88.68922038273475,100.0,71.44635012038026
750,250000,186860,63140,796012.6865346017,2282,25.256,0.9128000000000001,4.259941595497173,50.512,99.0872,70.99902659161955,71.23066797748587
751,205696,90957,114739,290603.0659818872,169316,55.780861076540134,82.31370566272558,3.1949499871575275,100.0,17.68629433727442,53.24916645262546,61.28063823696996
752,114964,92432,22532,159760.47816608218,50583,19.599178873386453,43.99899098848335,1.7284109200934976,39.198357746772906,56.00100901151665,28.80684866822496,41.121700402631646
753,78392,33998,44394,105364.58502050464,148586,56.63077865088274,189.54230023471783,3.099140685349275,100.0,0.0,51.65234475582125,55.495703426746374
754,299729,180421,119308,112026.49453673032,167860,39.805290779337334,56.00392354426832,0.6209171578515268,79.61058155867467,43.99607645573168,10.348619297525447,48.14764134944701
755,246821,196097,50724,700332.2232624085,173921,20.5509255695423,70.46442563639236,3.5713561312126574,41.1018511390846,29.535574363607637,59.52260218687763,43.15819342077942
756,140127,113672,26455,779846.6083730676,39758,18.879302347156507,28.372833215583004,6.86049870129027,37.758604694313014,71.627166784417,100.0,66.59159191305031
757,94312,58048,36264,148076.64855924374,195119,38.45109848163542,206.88671643057086,2.5509345465691107,76.90219696327084,0.0,42.51557577615184,43.515551518153885
758,218847,128153,90694,616235.6615836021,83555,41.44173783510855,38.17964148469022,4.808593334401864,82.8834756702171,61.82035851530978,80.14322224003106,75.74246449468909
759,168379,125308,43071,375475.78533373895,171675,25.579793204615775,101.95748876047487,2.996423096160971,51.15958640923155,0.0,49.94038493601618,35.44595004449748
760,247780,179112,68668,64162.86261433708,21312,27.71329405117443,8.601178464767132,0.35822760403734577,55.42658810234886,91.39882153523287,5.970460067289096,51.38141972169614
761,264448,230948,33500,627751.448743171,117961,12.667896902226525,44.606501089060984,2.7181506172089427,25.33579380445305,55.393498910939016,45.30251028681571,40.34312028110764
762,80379,47379,33000,2543.452657728453,44014,41.05549957078342,54.75808357904428,0.053683122432479635,82.11099914156684,45.24191642095572,0.894718707207994,46.68539019507585
763,283166,225360,57806,1074496.3637957557,11120,20.41417401806714,3.927025137198675,4.767910737467854,40.82834803613428,96.07297486280133,79.46517895779758,68.99278536063339
764,287589,236849,50740,1006296.262805799,91575,17.64323392062979,31.84231663937077,4.248682759081943,35.28646784125958,68.15768336062922,70.81137931803238,55.805305940102315
765,297227,202068,95159,170156.1042751192,5744,32.01559750628308,1.9325296827004277,0.8420734815760992,64.03119501256616,98.06747031729957,14.034558026268321,59.24308650809683
766,254892,225837,29055,412806.0914148573,150871,11.39894543571395,59.190166815749414,1.8278939740381661,22.7978908714279,40.809833184250586,30.464899567302766,30.501576174037165
767,138746,92398,46348,100373.09096490932,7597,33.40492698888617,5.475473166793997,1.0863123765114973,66.80985397777233,94.524526833206,18.10520627519162,60.512861523628224
768,87093,75145,11948,248970.54885715683,157489,13.718668549711227,180.82853960708667,3.3132017946258143,27.437337099422454,0.0,55.220029910430235,27.54094381289805
769,189765,147657,42108,541633.0553797866,184233,22.189550233183148,97.0848154296103,3.6681840710551255,44.379100466366296,2.915184570389698,61.13640118425209,36.96711591293905
770,292388,239097,53291,708486.4658197357,8036,18.226124191143274,2.748402807228751,2.963175890202452,36.45224838228655,97.25159719277124,49.38626483670753,58.57225796175825
771,71778,60595,11183,292282.5888021838,137416,15.57998272451169,191.4458469168826,4.823543011835692,31.15996544902338,0.0,80.39238353059487,36.581701238787815
772,58800,26113,32687,126779.10416478696,146045,55.59013605442177,248.37585034013605,4.855018732615439,100.0,0.0,80.91697887692398,64.2750936630772
773,111155,46181,64974,358638.747191752,173333,58.45351086320903,155.93810444874273,7.765937229417986,100.0,0.0,100.0,70.0
774,150659,134094,16565,512645.06087275664,133004,10.9950285080878,88.28148334981647,3.8230275841779395,21.9900570161756,11.718516650183531,63.71712640296566,31.426715722414997
775,116449,56380,60069,111365.1257241478,50098,51.58395520785923,43.021408513598224,1.9752594133406847,100.0,56.978591486401776,32.92099022234474,66.96987451262396
776,235458,129776,105682,269243.565073786,187954,44.88358858055365,79.82485199058856,2.0746791785367558,89.7671771611073,20.175148009411444,34.57798630894593,52.33281115995014
777,241465,103545,137920,283670.20774752315,193515,57.118008821154206,80.1420495724018,2.7395838306777067,100.0,19.857950427598198,45.65973051129511,59.655304281667995
778,262740,232054,30686,1035348.5117330216,85376,11.679226611859633,32.49448123620309,4.461670610000351,23.358453223719266,67.50551876379691,74.36117683333919,51.90338996862854
779,139931,96761,43170,773866.4592314432,37772,30.850919381695263,26.993303842608142,7.997710433247313,61.701838763390526,73.00669615739186,100.0,76.58274435257377
780,98478,79607,18871,132025.9825340154,170492,19.16265561851378,173.12699283088608,1.6584720255004637,38.32531123702756,0.0,27.641200425007728,23.622484622313344
781,95568,73328,22240,176274.28533846803,74965,23.27138791227189,78.44152854511971,2.403915084803459,46.54277582454378,21.55847145488029,40.06525141339098,37.1042271902989
782,217912,173514,44398,640538.0523969213,189414,20.37427952568009,86.92224384155071,3.691564095098501,40.74855905136018,13.07775615844929,61.52606825164169,38.68057094357137
783,285588,135366,150222,923258.6936390856,35428,52.60094961973192,12.405283135145734,6.820462255212429,100.0,87.59471686485426,100.0,96.27841505945628
784,279779,238783,40996,252866.1902648626,132212,14.652993970240797,47.25586981152981,1.0589790322797796,29.305987940481593,52.74413018847019,17.64965053799633,32.840529394132595
785,299937,228273,71664,974062.127265245,150667,23.893017533682073,50.23288223860344,4.267093030122901,47.786035067364146,49.76711776139656,71.11821716871502,55.38001450597913
786,116021,53987,62034,341418.01810814574,16859,53.46790667206799,14.53099007938218,6.32407835419908,100.0,85.46900992061782,100.0,95.64070297618534
787,47684,38009,9675,83853.19601332661,66093,20.289824679137656,138.60624108715712,2.2061405460108556,40.57964935827531,0.0,36.769009100180924,27.2625624733644
788,200761,175067,25694,208394.11180676305,125074,12.79830245914296,62.29994869521471,1.190367755240925,25.59660491828592,37.70005130478529,19.839462587348752,27.50049613495458
789,143065,127398,15667,492681.12422485545,95071,10.950966343969524,66.45301086918533,3.867259487785173,21.90193268793905,33.546989130814666,64.45432479641954,38.16116725334588
790,249477,173228,76249,520141.1943127744,72805,30.563538923427814,29.18305094257186,3.0026392633568153,61.12707784685563,70.81694905742813,50.04398772261359,60.70911217275477
791,230026,115383,114643,703188.4857258627,20878,49.83914861798232,9.076365280446558,6.094385531021578,99.67829723596464,90.92363471955345,100.0,97.14840931025189
792,222170,145663,76507,573708.8511472973,36593,34.43624251699149,16.470720619345546,3.9386038400094554,68.87248503398298,83.52927938065446,65.64339733349092,72.30079702783681
793,76304,63545,12759,498568.6527040722,152155,16.72127280352275,199.40632208010067,7.845914748667435,33.4425456070455,0.0,100.0,43.3770182428182
794,58354,40909,17445,193550.87296971653,41862,29.89512287075436,71.7380128183158,4.731254075379905,59.79024574150872,28.261987181684205,78.85423458966508,56.050964828008276
795,269740,172159,97581,1371932.2470958123,100167,36.175947208422926,37.13464817972863,7.968983597115529,72.35189441684585,62.86535182027137,100.0,77.80036331281975
796,122035,49007,73028,250993.58923681988,146144,59.84184864997747,119.75580776006882,5.1215864924769905,100.0,0.0,85.3597748746165,65.60793246238495
797,142239,73991,68248,184621.7986287737,21826,47.981214716076465,15.3445960671827,2.4951926400342432,95.96242943215293,84.65540393281731,41.58654400057072,76.25755615287758
798,108026,44873,63153,348764.81768954307,181948,58.46092607335272,168.42982245015088,7.772264339124709,100.0,0.0,100.0,70.0
799,263518,202122,61396,1233100.0679070088,167260,23.298598198225548,63.47194499047504,6.100771157553402,46.597196396451096,36.52805500952496,100.0,59.59729506143793
800,176917,134696,42221,746250.7871865784,153385,23.86486318443112,86.69884748215266,5.540259452296864,47.72972636886224,13.301152517847342,92.33765753828106,50.78353356438342
801,198015,108848,89167,312363.74008472863,143016,45.030426987854455,72.22483145216272,2.8697242033361077,90.06085397570891,27.775168547837282,47.82873672226846,58.70551317131529
802,92887,71200,21687,301078.09129776346,56622,23.347723578111037,60.9579381398904,4.228624877777577,46.69544715622207,39.0420618601096,70.47708129629294,51.53392180940959
803,67810,60955,6855,330045.1381748204,168048,10.109128447131692,247.82185518360126,5.414570390859165,20.218256894263384,0.0,90.24283984765275,35.16015471200118
804,166439,91093,75346,10432.172708203956,66624,45.26943805237955,40.029079722901486,0.11452222133647982,90.5388761047591,59.970920277098514,1.9087036889413305,54.779437631715595
805,239971,196073,43898,1161499.0129641788,120356,18.293043742785585,50.15439365590009,5.923809055628153,36.58608748557117,49.84560634409991,98.73015092713588,59.20716217559921
806,257228,199792,57436,1228996.9638627984,138367,22.328828898875706,53.791577899762075,6.151382256861128,44.65765779775141,46.208422100237925,100.0,61.725589749171945
807,212232,166189,46043,1124662.705108821,75969,21.694654905951978,35.79526178898564,6.767371517421856,43.389309811903956,64.20473821101436,100.0,66.6171453880659
808,186110,82689,103421,322571.647628576,54189,55.569824297458496,29.11665144269518,3.9010224773376874,100.0,70.88334855730483,65.01704128896145,80.77011695387988
809,88511,65825,22686,12900.882857745728,197706,25.63071256679961,223.36884681000103,0.1959875861412188,51.26142513359922,0.0,3.2664597690203134,21.484507984145782
810,59810,40345,19465,204013.31337143475,61388,32.54472496238087,102.63835479016888,5.056718636049938,65.08944992476174,0.0,84.27864393416563,51.319373150154384
811,281324,210677,70647,10262.073703396609,22031,25.112326001336537,7.831183972928011,0.048709985918712576,50.224652002673075,92.16881602707198,0.8118330986452096,47.98405553878439
812,241793,106009,135784,424565.4242710154,89833,56.157126136819514,37.15285388741609,4.004994144563343,100.0,62.84714611258391,66.74990240938904,78.87911455659187
813,227771,171635,56136,68964.3318209531,111041,24.645806533755394,48.75115796128568,0.4018080917117901,49.29161306751079,51.24884203871432,6.696801528529835,37.100338297177565
814,156185,93935,62250,221904.9004671484,100859,39.85658033742037,64.57662387553222,2.362323952383546,79.71316067484074,35.42337612446778,39.3720658730591,54.32389686919436
815,291169,157377,133792,1011597.6295346704,123853,45.9499465945894,42.53646507698278,6.427861946375076,91.8998931891788,57.46353492301722,100.0,83.99901775257669
816,241335,145416,95919,1054104.2998887936,101084,39.745167505749265,41.885346095676134,7.2488880170599765,79.49033501149853,58.114653904323866,100.0,79.23053017589658
817,63782,40706,23076,73605.89108078468,146664,36.17948637546643,229.94575272020322,1.808231982527998,72.35897275093286,0.0,30.137199708799965,37.984749013013136
818,193245,171889,21356,829870.5982864025,111668,11.051256177391394,57.78571243757924,4.827944768347029,22.10251235478279,42.21428756242076,80.46574613911716,45.64501505237449
819,232274,168145,64129,165347.97984450075,16566,27.609202924132703,7.1320939924399624,0.9833654277231005,55.218405848265405,92.86790600756004,16.389423795385007,54.864561280189676
820,178262,148575,29687,539561.2236615932,89571,16.65357731877798,50.24682770304384,3.631574784866856,33.30715463755596,49.75317229695616,60.526246414447606,46.406687468443515
821,160263,108550,51713,553249.6829210579,143217,32.26758515689835,89.3637333632841,5.09672669664724,64.5351703137967,10.636266636715902,84.94544494412067,54.48858159976965
822,251981,159147,92834,298755.1303864088,139316,36.84166663359539,55.288295546092755,1.8772275342067952,73.68333326719078,44.711704453907245,31.287125570113254,52.27298231408246
823,54743,29834,24909,134441.29572860888,84227,45.50170798092907,153.8589408691522,4.506311447630518,91.00341596185814,0.0,75.10519079384196,58.93292362289584
824,270604,232285,38319,1339179.0433767035,74763,14.160544559577835,27.628194705178043,5.765241162264905,28.32108911915567,72.37180529482195,96.08735270441508,61.86618304743338
825,264886,126963,137923,895842.9747549444,176481,52.068814508883065,66.62526520842928,7.055937357773087,100.0,33.37473479157072,100.0,80.0124204374712
826,219838,93907,125931,562424.2240087125,89678,57.28354515597849,40.792765581928506,5.989161873009599,100.0,59.207234418071494,99.81936455015999,87.70797969046944
827,152056,60832,91224,248744.0623846333,162969,59.99368653653917,107.17696111958752,4.089033113897838,100.0,0.0,68.15055189829731,60.44516556948919
828,90961,48944,42017,276818.0576162606,27990,46.19232418289157,30.77142951374765,5.65581189964573,92.38464836578314,69.22857048625235,94.26353166076217,86.00148999041761
829,102551,84057,18494,2568.7299113001627,80811,18.033953837602752,78.8007918011526,0.030559381268664868,36.067907675205504,21.1992081988474,0.5093230211444145,20.939722436079748
830,294840,130129,164711,969083.5427112076,19008,55.86453669787003,6.446886446886448,7.447098976486468,100.0,93.55311355311355,100.0,98.06593406593406
831,242346,129702,112644,874411.3530722264,136643,46.48065163031369,56.383435253728145,6.741695217284439,92.96130326062737,43.616564746271855,100.0,80.26949072813251
832,267939,228712,39227,1725373.7176930455,91218,14.640272599360301,34.04431605701298,7.543870534528339,29.280545198720603,65.95568394298702,100.0,61.49892326238435
833,173296,102011,71285,764120.4579003813,129714,41.13482134613609,74.85112178007572,7.490569231753255,82.26964269227219,25.148878219924285,100.0,70.45252054288616
834,281060,128728,152332,43553.05835149844,62368,54.19910339429303,22.190279655589553,0.33833399378144957,100.0,77.80972034441045,5.6388998963574934,65.03458607223038
835,281467,201630,79837,1135349.6430898416,127881,28.364604021075294,45.433745341372166,5.6308567330746495,56.72920804215059,54.566254658627834,93.84761221791082,67.21584327982183
836,111854,54078,57776,308480.8346096215,15372,51.653047722924526,13.74291487117135,5.70436840507455,100.0,86.25708512882865,95.0728067512425,94.39896756402135
837,69796,61631,8165,375228.160407568,120592,11.698378130551895,172.77780961659695,6.088302322006263,23.39675626110379,0.0,100.0,39.35870250444152
838,133635,100395,33240,239383.6118908552,78356,24.873723201257157,58.63433980618849,2.3844176691155456,49.74744640251431,41.36566019381151,39.74029448525909,44.23076496472691
839,56211,44457,11754,229095.53551323837,125737,20.910497945242035,223.68753446834248,5.153193771807328,41.82099589048407,0.0,85.88656286345547,42.49436721523027
840,85968,49863,36105,381671.2735959437,150043,41.99818537130095,174.53354736646193,7.654398523874289,83.9963707426019,0.0,100.0,63.59854829704076
841,196671,121221,75450,443862.4306961182,87697,38.36356148084873,44.590712408031685,3.661596841274352,76.72712296169746,55.409287591968315,61.0266140212392,65.62161966864123
842,146239,85455,60784,252819.13432307343,38342,41.56483564575797,26.218724143354372,2.958506047897413,83.12967129151593,73.78127585664564,49.30843413162355,70.17878151308713
843,257064,126735,130329,559732.0874347667,111715,50.69904770796377,43.45804935735848,4.416554917227023,100.0,56.54195064264152,73.60924862045039,79.04535977892758
844,66654,50645,16009,150379.83984659117,52389,24.018063432052088,78.59843370240345,2.969292918285935,48.036126864104176,21.401566297596545,49.48821530476559,40.48138522635031
845,266762,204139,62623,1057788.1522209095,158819,23.475232604343947,59.53584093686507,5.18170536850337,46.950465208687895,40.46415906313493,86.36175614172284,56.82796064493249
846,116396,90441,25955,26002.637588641643,85896,22.298876250042955,73.79635039004778,0.2875093993724267,44.59775250008591,26.203649609952222,4.791823322873778,27.13774287988216
847,58135,50310,7825,50601.50378399121,154626,13.460049883890942,265.9774662423669,1.0057941519378097,26.920099767781885,0.0,16.763235865630165,15.797010666801803
848,102491,90939,11552,37975.12901376541,16923,11.27123357172825,16.51169370969158,0.4175890323597731,22.5424671434565,83.48830629030842,6.9598172059962184,36.15142390627399
849,87591,55539,32052,257334.51606605356,60948,36.59280063020173,69.58249135185122,4.633402042997777,73.18560126040346,30.417508648148782,77.22336738329628,61.56650331359489
850,280891,118396,162495,631634.7611406954,26672,57.849842109572755,9.495498253771036,5.334933284407374,100.0,90.50450174622897,88.9155547401229,93.82601694590555
851,44213,34972,9241,152143.79131950444,57134,20.901092438875445,129.22443625178116,4.350445822929899,41.80218487775089,0.0,72.50743038216498,38.473103065749854
852,173172,128843,44329,249325.51539013465,18199,25.598249139583768,10.509204721317534,1.9351110684331678,51.196498279167535,89.49079527868247,32.251851140552795,57.00139323743759
853,76609,31383,45226,31224.427726664097,31881,59.03483924865225,41.615214922528686,0.9949471920040818,100.0,58.384785077471314,16.582453200068027,62.490171483261804
854,253666,163977,89689,530353.7590848934,167093,35.35712314618436,65.87126378781547,3.234317978038953,70.71424629236871,34.128736212184535,53.90529963398255,54.695909270797614
855,94131,38119,56012,141526.7470656649,132473,59.50430782632714,140.73259606293357,3.712761275628031,100.0,0.0,61.879354593800514,58.56380637814016
856,256251,153449,102802,935804.4692378758,102518,40.11769710166985,40.00686826587994,6.098472256175509,80.2353942033397,59.99313173412006,100.0,80.0920972015719
857,59611,31809,27802,55934.306725734816,2745,46.63904312962372,4.604854808676251,1.7584427905855202,93.27808625924744,95.39514519132375,29.307379843092,74.7219920140237
858,95243,44076,51167,5975.882221385375,71354,53.72258328696072,74.91784173115084,0.13558131911664795,100.0,25.082158268849156,2.259688651944132,48.20255407623799
859,91374,73426,17948,70610.68804325945,81029,19.642349027075536,88.67839866920568,0.9616578329646099,39.28469805415107,11.321601330794323,16.027630549410166,23.91864878572178
860,133574,54601,78973,128119.5476578369,40992,59.123032925569355,30.68860706424903,2.3464688862445175,100.0,69.31139293575097,39.10781477074196,72.52576231194787
861,95350,62833,32517,174975.12324434437,151165,34.102779234399584,158.53696906135292,2.7847647453463047,68.20555846879917,0.0,46.412745755771745,41.20604711425119
862,177227,71010,106217,170310.6836992592,152035,59.932741625147415,85.78546158316736,2.398404220521887,100.0,14.214538416832639,39.973403675364786,56.25638262765923
863,221196,196222,24974,1329695.756739478,152008,11.29043924844934,68.72095336262862,6.776486615871197,22.58087849689868,31.27904663737138,100.0,48.41606538997088
864,156895,133247,23648,834870.7118144161,178904,15.072500717040057,114.0278530227222,6.2655873063890075,30.145001434080115,0.0,100.0,42.05800057363204
865,68151,42866,25285,136487.15910230175,176743,37.10143651597188,259.34028847705827,3.184042343636023,74.20287303194377,0.0,53.067372393933724,45.601360930957625
866,130306,98389,31917,737821.8172203948,87265,24.493883627768483,66.96928767669947,7.499027505314566,48.987767255536966,33.030712323300534,100.0,59.504320599204945
867,71131,45289,25842,21636.00055202085,49067,36.3301514107773,68.98117557745567,0.47773191176711455,72.6603028215546,31.018824422544327,7.96219852945191,40.758428014220705
868,229657,158716,70941,1257295.9580372234,98934,30.88997940406781,43.07902654828723,7.921671148700971,61.77995880813562,56.92097345171277,100.0,71.78827555876808
869,182980,121749,61231,634027.2367463218,61215,33.46322002404634,33.45447589900535,5.207658680944581,66.92644004809269,66.54552410099464,86.79431134907635,72.77252665425837
870,226907,178908,47999,293382.2258721894,177241,21.153600373721392,78.11173740783669,1.6398496762145314,42.307200747442785,21.888262592163315,27.330827936908857,31.688607457698765
871,178731,126875,51856,909516.238471492,113688,29.013433595738846,63.60843949846418,7.168600894356587,58.02686719147769,36.39156050153582,100.0,64.12821502705182
872,86473,48215,38258,106550.26098941604,106956,44.24271159783979,123.68716246689718,2.2098985998012246,88.48542319567957,0.0,36.831643330020405,46.44366227727795
873,158452,105153,53299,762503.0689479582,7006,33.63731603261556,4.421528286168682,7.251367711315495,67.27463206523112,95.57847171383132,100.0,85.58339434024184
874,289243,208662,80581,1351896.371320277,32430,27.859274036018157,11.212025874437757,6.4788814988846894,55.71854807203631,88.78797412556224,100.0,78.9238114664832
875,63091,35877,27214,208081.19546692184,18990,43.13451997907784,30.09938026025899,5.79984935939242,86.26903995815567,69.90061973974102,96.66415598987366,84.47704870214667
876,130270,98205,32065,48869.34260403707,108272,24.614262685192294,83.11353343056729,0.497625809317622,49.22852537038459,16.886466569432713,8.293763488627032,27.24547916557176
877,56241,22716,33525,114656.1550947654,178634,59.60953752600416,317.6223751355773,5.047374321833307,100.0,0.0,84.12290536388845,65.23687160916654
878,75063,35064,39999,268712.0161658768,175841,53.28723871947564,234.25789003903387,7.6634729684541645,100.0,0.0,100.0,70.0
879,87118,50278,36840,381739.2128665418,128557,42.2874721641911,147.5665189742648,7.592569570518752,84.5749443283822,0.0,100.0,63.82997773135288
880,67076,47654,19422,354035.0185392578,39121,28.95521498002266,58.323394358637955,7.429282296119062,57.91042996004532,41.676605641362045,100.0,65.66715367642675
881,236173,159012,77161,550583.505146657,67293,32.67138919351492,28.4930961625588,3.462528017675754,65.34277838702984,71.5069038374412,57.708800294595896,64.90182259442307
882,136258,65795,70463,234515.2969681817,77227,51.71292694740859,56.677039146325356,3.564333109935127,100.0,43.322960853674644,59.40555183225212,70.81855380577804
883,171564,72912,98652,492097.47444277257,47153,57.501573756732185,27.484204145391804,6.74919731241459,100.0,72.5157958546082,100.0,91.75473875638247
884,148042,88222,59820,465186.6762322445,28328,40.40745193931452,19.135110306534635,5.272910115756212,80.81490387862904,80.86488969346536,87.88183526260353,82.94997903827229
885,152911,109831,43080,437774.0653666852,73402,28.173251106853,48.003086762888216,3.9858880039941837,56.346502213706,51.996913237111784,66.4314667332364,58.06711487658686
886,55449,36666,18783,64273.2920179581,172388,33.874371043661746,310.8946960269798,1.7529398357595074,67.74874208732349,0.0,29.215663929325125,35.86419601372693
887,234136,201285,32851,283563.01557423,123749,14.030734274097107,52.85346977824854,1.4087637706447573,28.061468548194213,47.14653022175146,23.479396177412625,32.41236533902691
888,163765,66572,97193,7557.279747000101,197227,59.349067261014255,120.43293744084511,0.11352039516613743,100.0,0.0,1.8920065861022906,40.567601975830684
889,270258,207034,63224,588044.5606517978,34064,23.393942084970657,12.60425223305138,2.840328451615666,46.787884169941314,87.39574776694862,47.338807526927766,59.135520256139436
890,265898,158901,106997,1211330.0302468063,50081,40.23986641494107,18.83466592452745,7.62317436798262,80.47973282988214,81.16533407547254,100.0,86.54149335459462
891,241974,144312,97662,986195.7739829068,76253,40.36053460289122,31.51288981460818,6.833775250726944,80.72106920578244,68.48711018539183,100.0,82.83456073793053
892,76191,42286,33905,78496.28963929733,187818,44.500006562454885,246.50943024766704,1.8563186312088478,89.00001312490977,0.0,30.938643853480798,44.881598406008145
893,192614,152294,40320,1169822.3408598364,125681,20.933057825495553,65.25018949816732,7.681342277829963,41.866115650991105,34.749810501832684,100.0,57.17138941094625
894,127893,105844,22049,510645.9073784973,84388,17.240192973814047,65.98328290054968,4.824514449364133,34.48038594762809,34.01671709945032,80.4085741560689,48.119741755707
895,62601,49593,13008,149566.75184600006,167849,20.77922077922078,268.1251098225268,3.0158843354102407,41.55844155844156,0.0,50.26473892350401,31.70279830042783
896,59710,42822,16888,76077.86347863499,63227,28.283369619829173,105.89013565566907,1.7766069655465646,56.56673923965835,0.0,29.610116092442745,31.50973052359616
897,176039,145059,30980,845823.2956338897,5722,17.598373087781685,3.2504161009776245,5.830891538159575,35.19674617556337,96.74958389902237,97.18152563599291,72.25803133072993
898,198485,121939,76546,28455.454473119236,83596,38.565130866312316,42.117036551880496,0.23335810916211577,77.13026173262463,57.882963448119504,3.8893018193685966,49.38378427329628
899,106732,49016,57716,113279.87332457332,40695,54.07562867743507,38.12820897200464,2.3110795112733253,100.0,61.87179102799536,38.51799185455542,70.11693486476523
900,190774,164020,26754,1303309.5010373965,107096,14.023923595458502,56.13762881734409,7.946040123383712,28.047847190917004,43.86237118265591,100.0,54.37785023116358
901,132764,85071,47693,432462.61103921,100755,35.923141815552405,75.89030158777982,5.083549165276181,71.84628363110481,24.109698412220183,84.72581942126968,61.38916880248888
902,270004,112405,157599,51888.78134871289,126310,58.36913527207004,46.780788432763956,0.46162342732719086,100.0,53.219211567236044,7.693723788786515,58.27388060680677
903,191130,102784,88346,511485.7150299218,45740,46.22298958823837,23.931355621828075,4.97631649896795,92.44597917647674,76.06864437817192,82.9386083161325,84.68056747888203
904,146611,86964,59647,399228.2465755592,66641,40.68385046142513,45.45429742652325,4.590730032836107,81.36770092285026,54.54570257347675,76.51216721393511,71.86444130536366
905,103811,85502,18309,617144.1357506262,155801,17.63685929236786,150.08139792507538,7.217891227697904,35.27371858473572,0.0,100.0,44.10948743389429
906,152492,135288,17204,29784.124154212037,143674,11.28190331296068,94.21740156860687,0.22015348112332236,22.56380662592136,5.782598431393126,3.6692246853887065,11.861069585403094
907,158474,122957,35517,224956.62797312523,91328,22.411878289183086,57.629642717417376,1.8295552752029183,44.82375657836617,42.370357282582624,30.492587920048635,39.788386192135846
908,258512,122557,135955,666268.8033580033,157608,52.59136906603948,60.967382558643315,5.436399417071267,100.0,39.032617441356685,90.60665695118779,78.89178231776334
909,124700,76776,47924,441713.7619825298,133943,38.43143544506816,107.4121892542101,5.7532791755565516,76.86287089013632,0.0,95.88798625927586,59.511544233837284
910,86002,52783,33219,137800.97119906466,108946,38.625845910560216,126.67844933838748,2.610707447455898,77.25169182112043,0.0,43.511790790931634,43.95421396572767
911,106668,61496,45172,439865.7858286783,194886,42.34822064724191,182.70334120823492,7.152754420266006,84.69644129448382,0.0,100.0,63.878576517793526
912,144601,122372,22229,410629.519332355,133251,15.372646108948071,92.15081500127938,3.3555839516585086,30.745292217896143,7.849184998720617,55.92639919430847,31.430792145067183
913,214870,137123,77747,545793.2571666398,125555,36.18327360729744,58.433006003630105,3.9803188171688175,72.36654721459487,41.566993996369895,66.33864695281363,61.318311170593006
914,272556,189580,82976,282301.1479686376,93330,30.443651946755896,34.24250429269581,1.4890871820267833,60.88730389351179,65.75749570730419,24.81811970044639,51.527606179729894
915,265391,219615,45776,363815.63071873575,152026,17.248512572016384,57.28378128874001,1.6566064736868418,34.49702514403277,42.71621871125999,27.610107894780693,34.89670803942531
916,202627,110962,91665,780725.5878490749,178048,45.23829499523755,87.86982978576398,7.035972565825011,90.4765899904751,12.130170214236017,100.0,69.82968706046086
917,251650,112620,139030,744865.7681209275,145342,55.24736737532287,57.7556129545003,6.613974144209976,100.0,42.2443870454997,100.0,82.67331611364992
918,201980,154186,47794,954604.0376794542,10775,23.662738885038124,5.334686602633925,6.191249774165321,47.32547777007625,94.66531339736608,100.0,77.32978512724031
